Dato;PO;BEHFISK_STK;BIOMASSE_KG;FORFORBRUK_KG;DØDFISK_STK;% Dødfisk;% FORFORBRUK;Tetthet
2013-03-31;11;16305012.25;30742254.15;2789799.75;103154.25;0.632653618521507;9.074805433550162;4325.021686831738
2013-04-30;11;16418145.5;29409961.825;2337769.5;140331.75;0.854735694722647;7.948903551492455;4137.586075548677
2013-05-31;11;18194458.25;27264559.55;3170541.25;152764.75;0.8396224163475711;11.62880054667892;3835.7568303320204
2013-06-30;11;21171598.75;28937303.849999998;5123453.0;158834.5;0.7502244014519688;17.705357163051666;4071.0894555430496
2013-07-31;11;21398978.75;31231111.474999998;8353604.0;192825.75;0.9010979087027693;26.74769998719682;4393.797337507034
2013-08-31;11;21794480.75;35621711.675000004;10557944.75;188244.25;0.8637244087588551;29.63907194108745;5011.495733680361
2013-09-30;11;21620101.0;37911120.55;10123438.5;170167.5;0.7870800418554936;26.703084353965373;5333.584770680923
2013-10-31;11;21756194.75;39500311.875;9802303.5;177951.25;0.8179337059850504;24.815762293269238;5557.162616066404
2013-11-30;11;20874661.75;40123659.4;7737093.0;108510.0;0.5198168061333975;19.283119026775513;5644.859229037704
2013-12-31;11;19964334.5;39737427.925;5670705.0;111511.25;0.5585523023569856;14.270437962675464;5590.521655177265
2014-01-31;11;18768287.75;38402391.225;4964266.5;140696.75;0.7496514965783173;12.926972361992545;5402.699947242544
2014-02-28;11;17700248.75;36298321.475;3889434.5;121418.25;0.685969173173343;10.715191066558814;5106.685632386044
2014-03-31;11;16623709.75;33711375.775;3745978.75;113540.25;0.6830018792887069;11.111913008243283;4742.737165869443
2014-04-30;11;16572107.0;31588238.450000003;3254672.75;153804.0;0.9280895905390907;10.303432257394524;4444.0402996623525
2014-05-31;11;18872113.5;30489610.3;3686069.25;221607.5;1.1742590462907083;12.089591220521438;4289.478095104108
2014-06-30;11;20664150.25;29731447.674999997;5096562.0;186361.75;0.9018602156166572;17.14199071539156;4182.814810776589
2014-07-31;11;21252122.75;32587180.950000003;8003251.5;210450.0;0.9902540206248337;24.55950857571802;4584.578074001126
2014-08-31;11;23061793.5;37209742.675000004;9878152.25;160571.75;0.6962674000181296;26.547220001703487;5234.910336944289
2014-09-30;11;23315649.5;40776970.37499999;10296179.75;205329.5;0.8806509979488241;25.249987076804754;5736.77129642656
2014-10-31;11;23307542.0;42824702.175000004;10097895.25;154139.25;0.6613277796517539;23.579604147007704;6024.859619442882
2014-11-30;11;22169356.5;41857796.05;7925407.5;137986.25;0.6224188329507895;18.934125175947962;5888.8289321890825
2014-12-31;11;21853668.5;41743918.85;5795132.25;111476.75;0.510105431497691;13.88257837225074;5872.807941755768
2015-01-31;11;19968758.75;38226251.925000004;5026436.5;151555.75;0.7589642996713554;13.14917431576049;5377.9195167417
2015-02-28;11;18467780.0;35481009.949999996;3511360.25;188779.75;1.022211386533736;9.896449551318367;4991.700893359594
2015-03-31;11;17162006.75;33312777.775;3517081.5;177978.0;1.0370465563416702;10.55775511653501;4686.659788266741
2015-04-30;11;17645704.5;32516049.500000004;3439419.75;118659.0;0.672452607375353;10.577606452468956;4574.57083567811
2015-05-31;11;20130283.5;33016099.825;4172009.5;191775.25;0.9526703883728215;12.636288120382192;4644.921190911648
2015-06-30;11;22349731.5;33259255.7;6160411.25;147214.5;0.658685765419598;18.52239660913398;4679.129952166572
2015-07-31;11;22850400.75;35240687.85;8349501.75;117198.75;0.5128958186871186;23.692788817117254;4957.890806133933
2015-08-31;11;24086001.75;39878946.925;10714956.5;120812.5;0.5015880230100872;26.86870473323062;5610.43147509848
2015-09-30;11;23379925.5;41251581.95;10152874.25;328538.0;1.4052140585306827;24.612084603945714;5803.542761676984
2015-10-31;11;23965236.0;43543698.125;10591685.25;152067.75;0.634534748583323;24.324266670218652;6126.012679375352
2015-11-30;11;23090614.5;43441937.225;8482456.75;177194.5;0.7673875461391467;19.525963370525083;6111.696289392235
2015-12-31;11;21916038.75;41590783.75;6672470.75;178132.25;0.8127940091363454;16.04314741964919;5851.263892796848
2016-01-31;11;20494365.5;38157038.575;5075862.75;169535.75;0.8272310260105393;13.302559474114009;5368.18212929094
2016-02-29;11;19362852.0;36382748.3;3895718.25;205595.75;1.06180509978592;10.707597507140495;5118.563351153629
2016-03-31;11;17743347.25;32974341.9;3536935.5;185554.0;1.0457666041563831;10.72632627734111;4639.046412492966
2016-04-30;11;18265013.75;30344571.45;3240453.25;141449.0;0.7744259157757273;10.678856530695873;4269.073079628587
2016-05-31;11;20163912.5;28742658.65;4026190.0;191892.25;0.951661786868;14.007716018991168;4043.7054938097917
2016-06-30;11;22257091.5;29386150.075;5244995.25;185744.0;0.8345385110179379;17.848528087597742;4134.236082583005
2016-07-31;11;23099584.5;33923042.55;8780363.0;172889.75;0.7484539386411907;25.883182462358466;4772.515834271243
2016-08-31;11;24244503.5;37464153.449999996;10120601.25;173336.75;0.7149527726975312;27.014092987599593;5270.702511254924
2016-09-30;11;24754960.25;41188503.349999994;10840932.75;219352.0;0.886093121478553;26.320288110201513;5794.66845104108
2016-10-31;11;25199512.5;44360032.475;10538480.25;152023.25;0.6032785356462749;23.756700935553134;6240.859943021947
2016-11-30;11;24070675.0;43632510.825;9127464.0;119264.25;0.4954753034553456;20.918952009450397;6138.507431767023
2016-12-31;11;22675382.5;42537176.825;7067134.0;122761.0;0.5413844727867325;16.61401749597659;5984.408669808667
2017-01-31;11;22160724.5;42417477.925;5885050.5;134483.75;0.606856287573089;13.874116962836847;5967.568644485087
2017-02-28;11;21194700.25;41752258.300000004;4825504.25;124704.75;0.5883770401518181;11.557468856720499;5873.9811902082165
2017-03-31;11;20260539.0;39941529.375;4859427.75;129946.25;0.6413760759276937;12.166353732668005;5619.23598410242
2017-04-30;11;21187219.75;39940116.525;4505129.75;152473.0;0.7196460970297908;11.279711082415277;5619.037215109735
2017-05-31;11;23188680.75;39347488.800000004;5134744.25;200403.5;0.8642298462796337;13.049738132208324;5535.662464828363
2017-06-30;11;25082588.25;38732791.625;6627570.0;138693.0;0.5529453285188781;17.111005228247603;5449.182839758019
2017-07-31;11;25427687.75;43498738.85;10216307.75;114107.0;0.4487509879855277;23.486445860487283;6119.687514068655
2017-08-31;11;25985655.5;45551954.50000001;12360717.75;105147.75;0.40463766634634246;27.13542785524164;6408.547341024199
2017-09-30;11;25473746.0;45827936.775;11300897.0;165863.5;0.6511154660959562;24.65940602013934;6447.37433525605
2017-10-31;11;23180791.0;40911125.647;11537985.0;198183.0;0.8549449412662407;28.202560593309112;5755.645138857625
2017-11-30;11;21459416.0;40785827.897;8591403.0;96571.0;0.45001690633146774;21.06467722488463;5738.017430641531
2017-12-31;11;20601080.0;42189743.381;6771338.0;84688.0;0.4110852440745825;16.0497254957219;5935.529457090602
2018-01-31;11;20684753.0;42136297.570999995;4992053.0;107574.0;0.5200642231502595;11.847393548491894;5928.010350450196
2018-02-28;11;20018287.0;42568364.458000004;3947537.0;104653.0;0.5227869897159532;9.273405380408331;5988.796350309511
2018-03-31;11;20484461.0;40823596.607999995;3752449.0;236084.0;1.1525028654647052;9.191862823925344;5743.330980303882
2018-04-30;11;20929740.0;38773567.383;3265948.0;574324.0;2.744057021253011;8.423130035313521;5454.91944048959
2018-05-31;11;23295671.0;37394037.743;4481974.0;176029.0;0.7556296618371714;11.98579846018101;5260.838174310636
