;Dato;PO;Temperature;% Dødfisk;Tetthet;BA_ano;% FORFORBRUK;% Rensefisk;badebehandling;ferskvannsbehandling;fôrbehandling;mekanisk behandling;termisk behandling
1191;2023-04-30;8.0;5.45;0.5971832150920725;6.116557895467725;-0.8076269805951628;13.412709704603385;0.0;1.0;0.0;0.0;0.0;0.0
1192;2023-05-31;8.0;7.01;0.8114401696378324;6.19918301075843;0.48610807373319515;15.65719159370935;0.024022717860071145;1.0;0.0;1.0;0.0;0.0
1193;2023-06-30;8.0;9.98;0.6933129262350574;6.105266261864796;2.6425009856651163;19.543180534876353;0.05640542988573112;1.0;0.0;1.0;0.0;0.0
1194;2023-07-31;8.0;14.13;0.5102546710512086;6.350340588814284;1.4815685870627724;25.271495464422983;0.4532890018589181;1.0;0.0;1.0;0.0;0.0
1195;2023-08-31;8.0;14.6;0.5230137817606233;6.5606568459484205;0.3745907636279683;29.233711123769;0.11411292775088326;0.0;0.0;1.0;0.0;0.0
1196;2023-09-30;8.0;12.88;0.6082712737789029;7.0363358280940025;0.07360311024388341;30.19791728393703;0.04919156608756002;0.0;0.0;1.0;0.0;0.0
1197;2023-10-31;8.0;10.7;0.8082454913800141;7.254202019914543;-0.04901838147954645;26.75415949185763;0.18991301759872084;1.0;0.0;1.0;0.0;0.0
2003;2023-11-30;8.0;8.4;;;-0.8210526913678011;;;1.0;0.0;1.0;0.0;0.0
2004;2023-12-31;8.0;6.43;;;-0.8671196614564162;;;1.0;0.0;1.0;0.0;0.0
1198;2024-01-31;8.0;5.28;0.8089043218008849;6.676116780634825;-0.8837899189991089;12.59645302606268;0.0;1.0;1.0;0.0;1.0;1.0
2005;2024-02-29;8.0;5.24;;;-0.9641483920195044;;;0.0;0.0;1.0;0.0;0.0
2006;2024-03-31;8.0;5.12;;;-0.937492762089662;;;1.0;0.0;1.0;0.0;1.0
1199;2024-04-30;8.0;5.4;0.5745867248263685;6.318588233480848;-0.8562951821459768;13.83676232265578;0.0;1.0;1.0;1.0;1.0;1.0
1200;2024-05-31;8.0;8.1;0.6947120544252963;6.1660432009766515;0.8131919524315955;16.087079775334814;0.0;1.0;0.0;1.0;1.0;1.0
1201;2024-06-30;8.0;11.85;0.3774777672104431;6.425950192202045;1.6451664668735253;20.41425618227004;0.14561540901813355;0.0;1.0;1.0;1.0;1.0
1202;2024-07-31;8.0;14.44;0.3804459586963669;6.472511608652526;1.4367323071283158;27.41090906587752;0.0;1.0;1.0;1.0;1.0;1.0
1203;2024-08-31;8.0;16.25;0.6258057497584354;6.46217573943232;0.7287777959486323;28.703056920193053;0.0;0.0;1.0;1.0;1.0;1.0
1204;2024-09-30;8.0;;0.9400502863780512;6.253162205249504;;28.17233669544668;0.0;1.0;1.0;1.0;1.0;1.0
1205;2024-10-31;8.0;;0.5009346265987492;6.177994906378758;;28.89307071471867;0.0;0.0;1.0;1.0;1.0;1.0
1206;2024-11-30;8.0;;0.6808748976659228;6.386661802304288;;24.161722455676774;0.0;0.0;1.0;1.0;1.0;1.0
1207;2024-12-31;8.0;;0.6623265960231587;6.571383989775675;;18.399478921126043;0.0;1.0;1.0;1.0;1.0;1.0
