Dato,PO,BEHFISK_STK,BIOMASSE_KG,FORFORBRUK_KG,DØDFISK_STK,% Dødfisk,% FORFORBRUK,Tetthet,BrakkvannsAreal_km2,BA_ano,Temperature,BKD,ILA,PD,SIMFP,annen behandling,badebehandling,ferskvannsbehandling,fôrbehandling,mekanisk behandling,termisk behandling,Dødelighet_rensefisk,Antall_rensefisk_total,% Rensefisk,ÅrMnd
2012-01-31,1.0,12612103.600000001,24749310.320000004,3767059.6000000006,72884.0,0.5778893221270399,15.220866970809391,5.3826251239669425,101.96,-0.9077325928773847,4.92,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2012-01
2012-02-29,1.0,11659039.200000001,23071582.6,2797140.8,81142.40000000001,0.6959612932770652,12.1237491527781,5.017743062200957,132.93,-0.8667862044384866,2.91,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2012-02
2012-03-31,1.0,10871338.0,20850721.6,2946169.2,89078.8,0.819391320553183,14.12981889317442,4.5347371900826445,481.19,-0.4063409594358821,4.44,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2012-03
2012-04-30,1.0,11542926.4,17931829.4,2600076.0000000005,88236.80000000002,0.7644231362334599,14.49978104297602,3.8999193997390167,306.47,-0.6373436390627559,6.02,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2012-04
2012-05-31,1.0,11057955.2,17248389.8,2846917.2,114782.40000000001,1.0380074609092287,16.505408522249425,3.7512809482383647,1606.42,1.0813601921011327,9.95,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2012-05
2012-06-30,1.0,10646011.600000001,15135701.440000001,2935865.5999999996,154820.0,1.4542535347228063,19.396957660919607,3.291801096128752,1370.1,0.768914260041707,13.44,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2012-06
2012-07-31,1.0,10162869.600000001,15501713.92,4211386.8,140610.40000000002,1.3835698531446277,27.167233389377373,3.3714036363636364,1841.84,1.392616206511381,16.54,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2012-07
2012-08-31,1.0,11877319.200000001,18490270.36,4973681.6,219635.2,1.849198428547748,26.898912255818413,4.021372414093084,1255.55,0.617464185915915,17.97,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2012-08
2012-09-30,1.0,12579380.0,20646884.840000004,5223254.0,143536.40000000002,1.141045107151545,25.298024571148815,4.4904055763375395,362.6,-0.5631324416757572,15.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2012-09
2012-10-31,1.0,14003333.200000001,22649251.64,5897500.4,94919.20000000001,0.6778329033833174,26.03838967281658,4.925892048716833,270.13,-0.6853898694750762,12.38,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2012-10
2012-11-30,1.0,14014719.2,24738565.200000003,5422188.0,69722.80000000002,0.49749694592525273,21.917956664681583,5.380288212266203,366.3,-0.5582405580069189,9.58,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2012-11
2012-12-31,1.0,13234805.6,25572570.480000004,4225916.800000001,71061.2,0.5369266625268754,16.52519367697134,5.561672570682907,115.81,-0.8894210823872738,5.32,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2012-12
2013-01-31,1.0,12540861.2,24969547.800000004,3007515.6,94753.6,0.755558956349824,12.04473394588267,5.430523662461941,156.42,-0.8357293537949699,2.89,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2013-01
2013-02-28,1.0,11887050.8,23548147.0,1868912.0,103503.6,0.8707256471049992,7.936556536699045,5.121389082209657,74.5,-0.944038302484493,1.73,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2013-02
2013-03-31,1.0,11263084.8,21271935.160000004,2317675.2,110604.8,0.9820116066248564,10.895460063070255,4.626345184862985,31.26,-1.0012072348738361,2.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2013-03
2013-04-30,1.0,11795453.600000001,19959586.520000003,2599034.8,132243.2,1.1211370455477863,13.021486178562377,4.340927907785995,273.73,-0.6806301988783686,4.44,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2013-04
2013-05-31,1.0,11040206.0,18233962.16,3222615.2,83663.6,0.7578083235041085,17.673696872473933,3.9656290039147457,2107.13,1.7433642655670896,9.52,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2013-05
2013-06-30,1.0,10237970.8,16367562.280000001,3428256.0000000005,132680.0,1.295959937686089,20.94542816671659,3.5597134145280562,3254.0,3.259676325913202,14.35,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2013-06
2013-07-31,1.0,9192068.4,15601946.52,3920075.2000000007,198870.0,2.16349565022819,25.12555209040673,3.3932028099173555,1238.68,0.595159840647455,17.07,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2013-07
2013-08-31,1.0,10304639.600000001,17487954.080000002,4606288.4,176049.6,1.7084498520452862,26.33977867810138,3.803382792518487,700.29,-0.11666211839737456,18.43,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2013-08
2013-09-30,1.0,12418505.600000001,20651543.56,5116664.800000001,147759.2,1.18983076353406,24.776185785504552,4.4914187820791645,430.37,-0.47353164269273723,16.51,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2013-09
2013-10-31,1.0,14021852.4,23563222.200000003,5544705.600000001,145696.80000000002,1.0390695597394821,23.53118581549513,5.124667725097869,263.52,-0.6941291535429198,12.67,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2013-10
2013-11-30,1.0,13833581.200000001,24311945.84,5386492.800000001,84440.0,0.6103987013861601,22.155745309113442,5.287504532405394,231.17,-0.7369000823772225,9.9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2013-11
2013-12-31,1.0,13209394.400000002,23623239.480000004,4209586.4,77337.6,0.5854742288563963,17.819683043741467,5.137720635058722,153.35,-0.8397882951093844,7.76,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2013-12
2014-01-31,1.0,12360664.4,22617731.880000003,3267158.4000000004,81811.20000000001,0.6618673345746691,14.445119507712548,4.919036946498478,362.94,-0.5626829172305126,5.18,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2014-01
2014-02-28,1.0,11224309.2,21104921.240000002,2238671.2,62136.799999999996,0.5535913069821705,10.607342119605086,4.5900220182688125,483.29,-0.403564484921136,3.15,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2014-02
2014-03-31,1.0,11570665.6,19610041.16,2301179.2,65636.4,0.5672655512574833,11.734698470158643,4.264906733362332,658.97,-0.17129255980180685,4.52,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2014-03
2014-04-30,1.0,11906050.8,17681761.44,2666926.0,77642.4,0.6521255561919825,15.08292038126265,3.84553315354502,719.1,-0.09179283952957745,6.92,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2014-04
2014-05-31,1.0,11171762.8,16682591.12,3077216.4,180072.0,1.6118494746415488,18.445674163355026,3.628227733797303,1836.77,1.3859130037543512,11.06,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2014-05
2014-06-30,1.0,10780409.200000001,15789683.0,3336711.2,232352.0,2.155317072750819,21.132224123815533,3.434032840365376,2760.1,2.60667596265935,14.96,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2014-06
2014-07-31,1.0,10529890.0,16846952.400000002,3896302.8,299348.80000000005,2.842848310856049,23.12764176860854,3.6639739886907354,1474.45,0.9068786008101611,19.23,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2014-07
2014-08-31,1.0,11830410.8,19677375.0,4491003.6,238873.59999999998,2.0191488194137768,22.82318449488308,4.27955089169204,1235.26,0.5906381535805827,19.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2014-08
2014-09-30,1.0,13494533.200000001,23337961.040000003,5711932.4,195155.60000000003,1.4461826660295298,24.47485618049519,5.075676607220531,438.33,-0.4630074821511283,16.57,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2014-09
2014-10-31,1.0,15334980.400000002,26286834.76,5750184.0,189084.40000000002,1.2330266819252014,21.874767549990107,5.717014954327969,487.71,-0.39772066713295623,13.26,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2014-10
2014-11-30,1.0,14892290.8,28352164.680000007,5953476.0,147619.6,0.9912484384202329,20.99831200613638,6.166195015224012,516.27,-0.35996061373240956,10.44,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2014-11
2014-12-31,1.0,13842708.0,28593080.799999997,5242579.6,101286.0,0.7316920937724035,18.335133722281512,6.218590865593735,277.58,-0.6755399956013342,7.44,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2014-12
2015-01-31,1.0,13110009.600000001,28189250.36,4006930.0000000005,73893.20000000001,0.5636395567551683,14.214390055883703,6.130763453675511,131.81,-0.8682669908463513,6.08,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2015-01
2015-02-28,1.0,12374321.200000001,27109339.159999996,3461152.0,81877.2,0.661670233677141,12.76737872351736,5.895898033927794,152.32,-0.8411500897523313,4.37,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2015-02
2015-03-31,1.0,12103947.600000001,24889466.480000004,3489995.6,107935.6,0.8917388241171831,14.021978344953256,5.413107107438017,307.58,-0.6358760739621044,4.37,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2015-03
2015-04-30,1.0,11874071.200000001,23183428.76,3349582.4000000004,105186.4,0.8858494970116062,14.448175180106535,5.042068020878643,390.97,-0.5256235931122589,6.19,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2015-04
2015-05-31,1.0,10891575.200000001,19746004.560000002,3283585.6,105252.8,0.9663689417486645,16.629113955800683,4.294476850804698,641.74,-0.19407287212993782,9.43,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2015-05
2015-06-30,1.0,9771091.2,16626398.840000002,2989784.8000000003,162165.6,1.6596467751728694,17.98215493788792,3.6160067072640283,1506.87,0.9497420787949552,12.7,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2015-06
2015-07-31,1.0,9806237.600000001,17502215.8,3986831.6,188435.6,1.921589172997399,22.779010643898015,3.8064845150065247,1603.16,1.0770500459496697,16.1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2015-07
2015-08-31,1.0,11095830.400000002,19345831.599999998,4674215.2,174944.40000000002,1.5766679346504788,24.16135577237218,4.207444889082209,1426.26,0.8431651213503452,17.55,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2015-08
2015-09-30,1.0,13889838.0,22097656.920000006,4811154.8,217196.80000000002,1.5637101023064488,21.772239551993184,4.80592799478034,1397.5,0.8051406418055369,15.82,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2015-09
2015-10-31,1.0,14873542.8,25428040.320000004,5408739.600000001,161830.80000000002,1.0880447394147412,21.27076853714852,5.530239304045238,511.32,-0.3665051608028824,12.65,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2015-10
2015-11-30,1.0,14683572.0,26414155.12,5552525.2,127047.6,0.865236333502502,21.02102139846902,5.744705332753371,222.27,-0.7486670457968606,10.1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2015-11
2015-12-31,1.0,13738206.4,25445526.04,4868718.0,96440.8,0.70198974445456,19.13388621774392,5.534042200956938,233.71,-0.733541870345101,8.51,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2015-12
2016-01-31,1.0,12734034.0,24866012.839999996,3781586.0000000005,145870.0,1.1455128830345513,15.207850266677497,5.4080062722923,152.61,-0.840766671843152,4.61,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2016-01
2016-02-29,1.0,11909770.799999999,23650748.12,2973930.4000000004,153440.80000000002,1.288360645865662,12.574360797852005,5.143703375380601,182.45,-0.8013142911193315,4.03,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2016-02
2016-03-31,1.0,11324930.4,21762751.24,2536610.4000000004,105116.8,0.9281893688282623,11.655743210158573,4.733090743801653,300.94,-0.6446550219515873,4.04,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2016-03
2016-04-30,1.0,10908095.600000001,19509045.64,2730493.6,108487.6,0.9945604070430039,13.99603881392119,4.242941635493693,468.0,-0.4237798636499301,6.52,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2016-04
2016-05-31,1.0,10924155.6,16674461.160000002,2995166.4,128129.2,1.1728979766637524,17.962597839053647,3.6264595824271426,1197.29,0.5404368500925308,10.32,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2016-05
2016-06-30,1.0,10502549.600000001,16897986.68,3680462.0000000005,186882.00000000003,1.779396500065089,21.78047639459969,3.6750732231404957,2676.17,2.4957095312199984,15.91,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2016-06
2016-07-31,1.0,11318312.0,19754521.48,5162366.800000001,163130.40000000002,1.4412961932839456,26.132583394776315,4.296329160504567,1626.68,1.1081465605148257,17.29,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2016-07
2016-08-31,1.0,12140555.2,23872522.160000004,6460536.000000001,345344.8,2.8445552473580453,27.062645315395528,5.191936093953894,593.9,-0.25732360583729613,17.42,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2016-08
2016-09-30,1.0,13825134.8,26253891.759999998,6056213.600000001,207672.8,1.502139422177641,23.067869919488086,5.70985031752936,490.97,-0.3934105209814932,17.39,,,,,0.0,1.0,0.0,0.0,0.0,0.0,,317479.0,2.2963899057244634,2016-09
2016-10-31,1.0,14775386.0,28651195.560000002,6131924.4,235083.2,1.5910460816387473,21.401984385464157,6.231230004349718,117.23,-0.8875436567630168,12.96,,,,,0.0,1.0,0.0,1.0,0.0,0.0,,219000.0,1.4821947798859536,2016-10
2016-11-30,1.0,13935549.600000001,28958578.92,5621619.2,203660.0,1.4614421809384537,19.412621094184548,6.298081539799913,84.7,-0.9305525691271549,8.72,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2016-11
2016-12-31,1.0,12949526.4,27325478.64,4832444.4,112638.40000000001,0.8698264053888488,17.684756646590255,5.942905315354502,98.61,-0.9121617307937655,6.92,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2016-12
2017-01-31,1.0,13301074.8,29414841.0,4458452.800000001,142640.4,1.0723975479034218,15.157154172616472,6.397312092214006,153.87,-0.8391007871343044,5.46,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2017-01
2017-02-28,1.0,10198235.600000001,20854552.560000002,2292158.8,137728.0,1.3505081212283425,10.991167484439185,4.535570369725969,164.46,-0.8250994227956562,3.69,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2017-02
2017-03-31,1.0,11126505.2,21040251.2,2502580.4,137806.4,1.238541640190848,11.894251528707985,4.5759571987820795,262.35,-0.6956760464868497,4.41,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2017-03
2017-04-30,1.0,10484152.4,18561900.92,2411879.1999999997,103604.0,0.9881962417867942,12.993707974172288,4.036951048281862,313.17,-0.6284853632299946,6.5,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2017-04
2017-05-31,1.0,9818456.8,16955541.04,2876133.5999999996,102299.2,1.0419071151792407,16.96279460038982,3.687590482818617,1558.1,1.0174748356475465,10.07,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2017-05
2017-06-30,1.0,9149134.0,17147452.68,3708711.6000000006,88191.2,0.9639294822876131,21.628353022520198,3.729328551544149,2218.63,1.8907818409928934,13.92,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2017-06
2017-07-31,1.0,9280341.2,18169935.64,4320474.0,155252.0,1.6729126295485774,23.778146965412144,3.9517041409308393,762.65,-0.03421404661662906,16.57,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2017-07
2017-08-31,1.0,10130309.6,20541451.96,4893031.2,197696.80000000002,1.9515375917040092,23.82027915810485,4.467475415397999,921.81,0.17621627898669756,17.3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2017-08
2017-09-30,1.0,13720857.200000001,23213743.04,5108358.0,193692.80000000002,1.4116669037266854,22.00574888417478,5.048660948238365,710.87,-0.10267397536593949,15.97,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2017-09
2017-10-31,1.0,6902756.0,5596158.262,1415658.0,16264.0,0.23561603510250112,25.296961481823082,1.2170853114397564,563.0,-0.2981774451257027,13.19,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2017-10
2017-11-30,1.0,6786911.0,6490275.109999999,1538043.0,21422.0,0.3156369665080329,23.697654936540896,1.4115430861244018,249.73,-0.7123613361897524,10.21,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2017-11
2017-12-31,1.0,6605088.0,7481594.271,1679961.0,21594.0,0.3269297850384431,22.454585735981833,1.6271409897781643,133.87,-0.8655434015604575,7.04,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2017-12
2018-01-31,1.0,6286393.0,7593363.087,1215392.0,15974.0,0.25410438068380387,16.00597766858768,1.6514491272292302,193.9,-0.7861758943603588,4.87,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-01
2018-02-28,1.0,5699273.0,5137993.807,648529.0,9176.0,0.1610029910832487,12.622222298447392,1.1174410193562418,183.0,-0.8005871192226123,3.38,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-02
2018-03-31,1.0,5654524.0,5464255.218,566249.0,5819.0,0.10290875058625625,10.362784632289845,1.188398264027838,36.19,-0.9946891304177894,3.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-03
2018-04-30,1.0,5951376.0,6198655.5430000005,760037.0,13148.0,0.22092369898994788,12.26132013188396,1.3481199528055676,1005.43,0.28677284990244384,4.88,,,,,0.0,1.0,0.0,0.0,0.0,0.0,,16800.0,0.28228765919007637,2018-04
2018-05-31,1.0,5939326.0,7434385.402,1330112.0,12050.0,0.20288497381689435,17.891351175339565,1.6168737281426706,4120.03,4.404681194487272,11.65,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,2018-05
2018-06-30,1.0,5839138.0,9293815.275999999,2100800.0,10850.0,0.1858150980504314,22.60427970227714,2.0212734397564156,3244.57,3.2472086332112706,15.26,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-06
2018-07-31,1.0,5804744.0,11887399.953,2958406.0,34394.0,0.5925153632959524,24.886905561324138,2.585341442583732,870.9,0.1089066039649248,18.32,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-07
2018-08-31,1.0,6139801.0,13835558.912,2588366.0,63943.0,1.0414506919686812,18.70806966645223,3.0090384758590694,625.58,-0.2154385045862695,18.41,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-08
2018-09-30,1.0,5753811.0,15556761.361,2181600.0,102372.0,1.7792033836356458,14.023484383254466,3.383375676598521,462.13,-0.43154077098400606,16.26,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-09
2018-10-31,1.0,6877240.0,18282220.448000003,3540116.0,61081.0,0.8881615299160709,19.363709184391077,3.976124499347543,320.42,-0.618899915500514,12.8,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-10
2018-11-30,1.0,7079567.0,18602008.36,3614415.0,55587.0,0.7851751385360151,19.430240703321562,4.045673849499782,394.53,-0.5209168077444037,9.43,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-11
2018-12-31,1.0,6297094.0,17330151.917,2508692.0,55207.0,0.8767059853322817,14.47588002698984,3.7690630528490647,279.52,-0.6729750620019973,6.13,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-12
2019-01-31,1.0,6034221.0,18086409.998,2522669.0,78629.0,1.3030513797887084,13.94787025329492,3.9335384945628533,166.48,-0.8224287187386148,5.38,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-01
2019-02-28,1.0,5314235.0,15969423.54,1748232.0,67278.0,1.2659959523807285,10.947370740221473,3.4731238668986517,532.93,-0.33793391591542404,3.8,,,,,0.0,0.0,0.0,1.0,0.0,0.0,2396.0,0.0,0.0,2019-02
2019-03-31,1.0,4312543.0,11803357.874,1522428.0,46703.0,1.0829573177589185,12.89826180186867,2.5670634784688997,544.97,-0.3220154620308797,4.68,,,,,0.0,0.0,0.0,1.0,0.0,0.0,21290.0,0.0,0.0,2019-03
2019-04-30,1.0,3717205.0,9469799.589,1525033.0,21351.0,0.5743831723028457,16.104173965534173,2.0595475400173986,999.5,0.2789326147250895,7.19,,,,,0.0,0.0,0.0,0.0,0.0,0.0,12111.0,0.0,0.0,2019-04
2019-05-31,1.0,2734094.0,4385966.874,957020.0,10890.0,0.3983037891162484,21.82004624050428,0.9538857925184863,1064.13,0.3643819232432035,9.98,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5857.0,0.0,0.0,2019-05
2019-06-30,1.0,2352825.0,2834365.463,722192.0,24955.0,1.0606398690935366,25.47984758590745,0.6164344199652022,1622.93,1.103188570309922,13.88,,,,,0.0,0.0,0.0,0.0,0.0,0.0,280316.0,1950.0,0.08287909215517517,2019-06
2019-07-31,1.0,2738043.0,3892372.7879999997,1116569.0,7666.0,0.2799809937243498,28.686075584597887,0.8465360565463244,502.39,-0.37831178814415983,16.55,,,,,0.0,0.0,0.0,1.0,0.0,0.0,20407.0,45359.0,1.6566211706682474,2019-07
2019-08-31,1.0,4045142.0,5158223.541,1234979.0,34583.0,0.8549267244512059,23.941944163214387,1.121840700521966,734.32,-0.07167000995127489,18.25,,,,,0.0,0.0,0.0,1.0,0.0,0.0,28607.0,110070.0,2.7210416840743785,2019-08
2019-09-30,1.0,,,,,,,,505.43,-0.37429251075138453,15.75,,,,,0.0,0.0,0.0,0.0,0.0,0.0,12343.0,144719.0,,2019-09
2019-10-31,1.0,,,,,,,,722.81,-0.08688773455352615,11.98,,,,,0.0,0.0,0.0,0.0,0.0,0.0,37709.0,242038.0,,2019-10
2019-11-30,1.0,7455172.0,7627824.301,1928766.0,62685.0,0.8408256710911565,25.28592589301173,1.6589439541104827,563.33,-0.29774114198767115,9.04,,,,,0.0,0.0,0.0,0.0,0.0,0.0,33948.0,195243.0,2.6188932998460666,2019-11
2019-12-31,1.0,7133430.0,7793459.615,1757397.0,32425.0,0.45454991497778763,22.549638887170907,1.6949672933884299,641.03,-0.1950115849420663,6.95,,,,,0.0,0.0,0.0,0.0,0.0,0.0,125013.0,196239.0,2.7509767391002646,2019-12
2020-01-31,1.0,6762390.0,7346614.029999999,1384047.0,28126.0,0.415918040811015,18.839250222595403,1.597784695519791,495.61,-0.3872758344346257,6.56,,,,,0.0,1.0,0.0,0.0,0.0,0.0,42103.0,182759.0,2.702580004998233,2020-01
2020-02-29,1.0,6708475.0,8147199.979,1050929.0,49755.0,0.741673778317725,12.899266038747617,1.771900821879078,404.28,-0.5080260332116541,5.91,,,,,0.0,0.0,0.0,0.0,0.0,0.0,37342.0,135766.0,2.0237982551921263,2020-02
2020-03-31,1.0,6662138.0,9146604.132,1292413.0,46337.0,0.6955274718116017,14.129976342568579,1.9892570969986951,485.32,-0.4008805595568815,5.44,,,,,0.0,0.0,0.0,1.0,0.0,0.0,32174.0,54652.0,0.8203372550973876,2020-03
2020-04-30,1.0,6541044.0,9250958.118,1527281.0,32724.0,0.5002871101310433,16.509435893221713,2.0119526137451067,359.1,-0.5677598992003339,7.09,,,,,0.0,0.0,0.0,0.0,0.0,0.0,46411.0,30103.0,0.46021705403602237,2020-04
2020-05-31,1.0,6470875.0,10590838.813,1923093.0,25774.0,0.39830780226785406,18.158080147905277,2.303357723575467,517.61,-0.35818895856585725,9.6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,89756.0,0.0,0.0,2020-05
2020-06-30,1.0,6036856.0,11002264.632,3135127.0,21451.0,0.3553339685425658,28.495288059891855,2.3928370230535014,2405.5,2.137848408883655,16.34,,,,,0.0,0.0,0.0,1.0,0.0,0.0,360769.0,97212.0,1.6103084121933668,2020-06
2020-07-31,1.0,5788256.0,12343268.768000001,3238652.0,19298.0,0.33339921385647076,26.238203679046713,2.6844864654197482,1003.29,0.28394349015884546,16.18,,,,,0.0,0.0,0.0,0.0,0.0,0.0,151774.0,86817.0,1.4998818296910157,2020-07
2020-08-31,1.0,6011588.0,14110435.565,2500340.0,147200.0,2.4486042623014086,17.71979318768818,3.068820262070465,726.0,-0.08267013755255465,18.26,,,,,0.0,0.0,0.0,0.0,0.0,0.0,123981.0,103996.0,1.7299256036840849,2020-08
2020-09-30,1.0,5466548.0,14406738.353,2509129.0,127339.0,2.3294225167326803,17.416357113735664,3.133261929752066,267.7,-0.6886026471278537,16.08,,,,,0.0,0.0,0.0,0.0,0.0,0.0,112982.0,387579.0,7.09001366127216,2020-09
2020-10-31,1.0,5457265.0,16247308.256000001,3135042.0,103802.0,1.902088317133216,19.29576241555123,3.5335598642888213,918.39,0.17169459191982542,13.01,,,,,0.0,0.0,0.0,0.0,0.0,0.0,117312.0,29478.0,0.5401606848851943,2020-10
2020-11-30,1.0,5313808.0,18310692.471,3307393.0,57557.0,1.083159195815882,18.062632012624118,3.98231676185298,1030.07,0.3193501508754645,10.74,,,,,0.0,0.0,0.0,0.0,0.0,0.0,212660.0,0.0,0.0,2020-11
2020-12-31,1.0,4882978.0,18633780.616,3055449.0,106134.0,2.173550648804889,16.39736488781252,4.052583866028709,944.1,0.20568657276464533,7.86,,,,,0.0,0.0,0.0,0.0,0.0,0.0,79765.0,32753.0,0.670758705036148,2020-12
2021-01-31,1.0,4576244.0,18791730.944000002,2146724.0,87573.0,1.9136435906826645,11.423769350451593,4.086935829491083,372.26,-0.5503606589079252,5.04,,,,,0.0,0.0,0.0,0.0,0.0,0.0,45643.0,142782.0,3.120069646635975,2021-01
2021-02-28,1.0,3817080.0,16264647.358,1634671.0,92252.0,2.4168212350802185,10.050454608817349,3.537330873858199,369.57,-0.5539171905482427,2.82,,,,,0.0,0.0,0.0,0.0,0.0,0.0,36665.0,36464.0,0.9552851918220211,2021-02
2021-03-31,1.0,,,,,,,,507.77,-0.3711987248635246,4.08,,,,,0.0,0.0,0.0,0.0,0.0,0.0,29691.0,0.0,,2021-03
2021-04-30,1.0,1165086.0,3782253.851,623170.0,18596.0,1.5961053518796038,16.476154815342138,0.8225867444541104,295.77,-0.6514904377807479,6.01,,,,,0.0,0.0,0.0,0.0,0.0,0.0,104630.0,0.0,0.0,2021-04
