Dato,PO,BEHFISK_STK,BIOMASSE_KG,FORFORBRUK_KG,DØDFISK_STK,% FORFORBRUK,Tetthet,BrakkvannsAreal_km2,BA_ano,Temperature,BKD,ILA,PD,SIMFP,annen behandling,badebehandling,ferskvannsbehandling,fôrbehandling,mekanisk behandling,termisk behandling,Dødelighet_rensefisk,Antall_rensefisk_total,% Rensefisk,ÅrMnd,% Dødfisk
2017-10-31,1.0,6902756.0,5596158.262,1415658.0,16264.0,25.296961481823082,1.2170853114397564,563.0,-0.3288997255425504,13.19,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2017-10,0.23561603510250112
2017-11-30,1.0,6786911.0,6490275.109999999,1538043.0,21422.0,23.697654936540896,1.4115430861244018,249.73,-0.7328648386929089,10.21,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2017-11,0.3156369665080329
2017-12-31,1.0,6605088.0,7481594.271,1679961.0,21594.0,22.454585735981833,1.6271409897781643,133.87,-0.8822675839592942,7.04,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2017-12,0.3269297850384431
2018-01-31,1.0,6286393.0,7593363.087,1215392.0,15974.0,16.00597766858768,1.6514491272292302,193.9,-0.8048582382114856,4.87,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-01,0.25410438068380387
2018-02-28,1.0,5699273.0,5137993.807,648529.0,9176.0,12.622222298447392,1.1174410193562418,183.0,-0.8189139081873495,3.38,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-02,0.1610029910832487
2018-03-31,1.0,5654524.0,5464255.218,566249.0,5819.0,10.362784632289845,1.188398264027838,36.19,-1.008227019119147,3.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-03,0.10290875058625625
2018-04-30,1.0,5951376.0,6198655.5430000005,760037.0,13148.0,12.26132013188396,1.3481199528055676,1005.43,0.24161862926676128,4.88,,,,,0.0,1.0,0.0,0.0,0.0,0.0,,16800.0,0.28228765919007637,2018-04,0.22092369898994788
2018-05-31,1.0,5939326.0,7434385.402,1330112.0,12050.0,17.891351175339565,1.6168737281426706,4120.03,4.25792961154437,11.65,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,2018-05,0.20288497381689435
2018-06-30,1.0,5839138.0,9293815.275999999,2100800.0,10850.0,22.60427970227714,2.0212734397564156,3244.57,3.1290143053911703,15.26,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-06,0.1858150980504314
2018-07-31,1.0,5804744.0,11887399.953,2958406.0,34394.0,24.886905561324138,2.585341442583732,870.9,0.06814071350043283,18.32,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-07,0.5925153632959524
2018-08-31,1.0,6139801.0,13835558.912,2588366.0,63943.0,18.70806966645223,3.0090384758590694,625.58,-0.2482021267269937,18.41,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-08,1.0414506919686812
2018-09-30,1.0,5753811.0,15556761.361,2181600.0,102372.0,14.023484383254466,3.383375676598521,462.13,-0.4589727008146054,16.26,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-09,1.7792033836356458
2018-10-31,1.0,6877240.0,18282220.448000003,3540116.0,61081.0,19.363709184391077,3.976124499347543,320.42,-0.6417093056109067,12.8,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-10,0.8881615299160709
2018-11-30,1.0,7079567.0,18602008.36,3614415.0,55587.0,19.430240703321562,4.045673849499782,394.53,-0.5461436448851013,9.43,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-11,0.7851751385360151
2018-12-31,1.0,6297094.0,17330151.917,2508692.0,55207.0,14.47588002698984,3.7690630528490647,279.52,-0.6944503057955705,6.13,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-12,0.8767059853322817
2019-01-31,1.0,6034221.0,18086409.998,2522669.0,78629.0,13.94787025329492,3.9335384945628533,166.48,-0.8402166300223286,5.38,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-01,1.3030513797887084
2019-02-28,1.0,5314235.0,15969423.54,1748232.0,67278.0,10.947370740221473,3.4731238668986517,532.93,-0.36767532152183763,3.8,,,,,0.0,0.0,0.0,1.0,0.0,0.0,2396.0,0.0,0.0,2019-02,1.2659959523807285
2019-03-31,1.0,4312543.0,11803357.874,1522428.0,46703.0,12.89826180186867,2.5670634784688997,544.97,-0.35214960899803915,4.68,,,,,0.0,0.0,0.0,1.0,0.0,0.0,21290.0,0.0,0.0,2019-03,1.0829573177589185
2019-04-30,1.0,3717205.0,9469799.589,1525033.0,21351.0,16.104173965534173,2.0595475400173986,999.5,0.23397182899548855,7.19,,,,,0.0,0.0,0.0,0.0,0.0,0.0,12111.0,0.0,0.0,2019-04,0.5743831723028457
2019-05-31,1.0,2734094.0,4385966.874,957020.0,10890.0,21.82004624050428,0.9538857925184863,1064.13,0.31731292537531336,9.98,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5857.0,0.0,0.0,2019-05,0.3983037891162484
2019-06-30,1.0,2352825.0,2834365.463,722192.0,24955.0,25.47984758590745,0.6164344199652022,1622.93,1.03789167606456,13.88,,,,,0.0,0.0,0.0,0.0,0.0,0.0,280316.0,1950.0,0.08287909215517517,2019-06,1.0606398690935366
2019-07-31,1.0,2738043.0,3892372.7879999997,1116569.0,7666.0,28.686075584597887,0.8465360565463244,502.39,-0.4070569876743959,16.55,,,,,0.0,0.0,0.0,1.0,0.0,0.0,20407.0,45359.0,1.6566211706682474,2019-07,0.2799809937243498
2019-08-31,1.0,4045142.0,5158223.541,1234979.0,34583.0,23.941944163214387,1.121840700521966,734.32,-0.10798069983016355,18.25,,,,,0.0,0.0,0.0,1.0,0.0,0.0,28607.0,110070.0,2.7210416840743785,2019-08,0.8549267244512059
2019-09-30,1.0,,,,,,,505.43,-0.40313687421323746,15.75,,,,,0.0,0.0,0.0,0.0,0.0,0.0,12343.0,144719.0,,2019-09,
2019-10-31,1.0,,,,,,,722.81,-0.12282297152027326,11.98,,,,,0.0,0.0,0.0,0.0,0.0,0.0,37709.0,242038.0,,2019-10,
2019-11-30,1.0,7455172.0,7627824.301,1928766.0,62685.0,25.28592589301173,1.6589439541104827,563.33,-0.32847418691025354,9.04,,,,,0.0,0.0,0.0,0.0,0.0,0.0,33948.0,195243.0,2.6188932998460666,2019-11,0.8408256710911565
2019-12-31,1.0,7133430.0,7793459.615,1757397.0,32425.0,22.549638887170907,1.6949672933884299,641.03,-0.22827918166946184,6.95,,,,,0.0,0.0,0.0,0.0,0.0,0.0,125013.0,196239.0,2.7509767391002646,2019-12,0.45454991497778763
2020-01-31,1.0,6762390.0,7346614.029999999,1384047.0,28126.0,18.839250222595403,1.597784695519791,495.61,-0.41579987230158466,6.56,,,,,0.0,1.0,0.0,0.0,0.0,0.0,42103.0,182759.0,2.702580004998233,2020-01,0.415918040811015
2020-02-29,1.0,6708475.0,8147199.979,1050929.0,49755.0,12.899266038747617,1.771900821879078,404.28,-0.5335709125672413,5.91,,,,,0.0,0.0,0.0,0.0,0.0,0.0,37342.0,135766.0,2.0237982551921263,2020-02,0.741673778317725
2020-03-31,1.0,6662138.0,9146604.132,1292413.0,46337.0,14.129976342568579,1.9892570969986951,485.32,-0.42906894056320305,5.44,,,,,0.0,0.0,0.0,1.0,0.0,0.0,32174.0,54652.0,0.8203372550973876,2020-03,0.6955274718116017
2020-04-30,1.0,6541044.0,9250958.118,1527281.0,32724.0,16.509435893221713,2.0119526137451067,359.1,-0.591831019861694,7.09,,,,,0.0,0.0,0.0,0.0,0.0,0.0,46411.0,30103.0,0.46021705403602237,2020-04,0.5002871101310433
2020-05-31,1.0,6470875.0,10590838.813,1923093.0,25774.0,18.158080147905277,2.303357723575467,517.61,-0.3874306301484647,9.6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,89756.0,0.0,0.0,2020-05,0.39830780226785406
2020-06-30,1.0,6036856.0,11002264.632,3135127.0,21451.0,28.495288059891855,2.3928370230535014,2405.5,2.047024304781245,16.34,,,,,0.0,0.0,0.0,1.0,0.0,0.0,360769.0,97212.0,1.6103084121933668,2020-06,0.3553339685425658
2020-07-31,1.0,5788256.0,12343268.768000001,3238652.0,19298.0,26.238203679046713,2.6844864654197482,1003.29,0.2388590757118669,16.18,,,,,0.0,0.0,0.0,0.0,0.0,0.0,151774.0,86817.0,1.4998818296910157,2020-07,0.33339921385647076
2020-08-31,1.0,6011588.0,14110435.565,2500340.0,147200.0,17.71979318768818,3.068820262070465,726.0,-0.1187094314080708,18.26,,,,,0.0,0.0,0.0,0.0,0.0,0.0,123981.0,103996.0,1.7299256036840849,2020-08,2.4486042623014086
2020-09-30,1.0,5466548.0,14406738.353,2509129.0,127339.0,17.416357113735664,3.133261929752066,267.7,-0.7096923258978378,16.08,,,,,0.0,0.0,0.0,0.0,0.0,0.0,112982.0,387579.0,7.09001366127216,2020-09,2.3294225167326803
2020-10-31,1.0,5457265.0,16247308.256000001,3135042.0,103802.0,19.29576241555123,3.5335598642888213,918.39,0.12937959122096312,13.01,,,,,0.0,0.0,0.0,0.0,0.0,0.0,117312.0,29478.0,0.5401606848851943,2020-10,1.902088317133216
2020-11-30,1.0,5313808.0,18310692.471,3307393.0,57557.0,18.062632012624118,3.98231676185298,1030.07,0.2733921804782556,10.74,,,,,0.0,0.0,0.0,0.0,0.0,0.0,212660.0,0.0,0.0,2020-11,1.083159195815882
2020-12-31,1.0,4882978.0,18633780.616,3055449.0,106134.0,16.39736488781252,4.052583866028709,944.1,0.1625329192099047,7.86,,,,,0.0,0.0,0.0,0.0,0.0,0.0,79765.0,32753.0,0.670758705036148,2020-12,2.173550648804889
2021-01-31,1.0,4576244.0,18791730.944000002,2146724.0,87573.0,11.423769350451593,4.086935829491083,372.26,-0.5748610550101003,5.04,,,,,0.0,0.0,0.0,0.0,0.0,0.0,45643.0,142782.0,3.120069646635975,2021-01,1.9136435906826645
2021-02-28,1.0,3817080.0,16264647.358,1634671.0,92252.0,10.050454608817349,3.537330873858199,369.57,-0.5783298396188228,2.82,,,,,0.0,0.0,0.0,0.0,0.0,0.0,36665.0,36464.0,0.9552851918220211,2021-02,2.4168212350802185
2021-03-31,1.0,,,,,,,507.77,-0.4001194184569511,4.08,,,,,0.0,0.0,0.0,0.0,0.0,0.0,29691.0,0.0,,2021-03,
2021-04-30,1.0,1165086.0,3782253.851,623170.0,18596.0,16.476154815342138,0.8225867444541104,295.77,-0.6734957519324706,6.01,,,,,0.0,0.0,0.0,0.0,0.0,0.0,104630.0,0.0,0.0,2021-04,1.5961053518796038
2021-05-31,1.0,650990.0,1015147.576,204505.0,2602.0,20.145346827878356,0.22078024706394084,1097.71,0.36061470498903,9.26,,,,,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,2021-05,0.39969892010629965
2021-06-30,1.0,559763.0,868813.187,187500.0,592.0,21.581164145014295,0.1889545861244019,2888.17,2.6694325825106273,14.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,2021-06,0.10575904445274162
2021-07-31,1.0,1752265.0,1433724.745,404107.0,4287.0,28.185814704621002,0.31181486407133535,1041.84,0.28856972503017475,17.95,,,,,0.0,0.0,0.0,0.0,0.0,0.0,493.0,59926.0,3.419916508062422,2021-07,0.2446547753907086
2021-08-31,1.0,2856737.0,2143665.354,665925.0,12109.0,31.064783444739113,0.46621691039582425,403.1,-0.535092535555454,17.15,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7371.0,88411.0,3.094824619837248,2021-08,0.4238752114737898
2021-09-30,1.0,5247543.0,3333745.211,961935.0,60633.0,28.854484644657507,0.7250424556328838,268.1,-0.7091765214950537,15.74,,,,,0.0,0.0,0.0,0.0,0.0,0.0,16995.0,124475.0,2.372062506205285,2021-09,1.1554550386723843
2021-10-31,1.0,7426649.0,4637494.493,1496328.0,37737.0,32.26587119960166,1.0085894939103957,551.35,-0.3439225287736344,12.71,,,,,0.0,0.0,0.0,0.0,0.0,0.0,22756.0,131321.0,1.7682402924926166,2021-10,0.5081295749940518
2021-11-30,1.0,7334546.0,5722445.532,1642935.0,28768.0,28.71036501461977,1.2445510073945192,502.43,-0.4070054072341175,10.21,,,,,0.0,0.0,0.0,0.0,0.0,0.0,19656.0,510.0,0.006953395615761358,2021-11,0.3922260491651426
2021-12-31,1.0,7290917.0,7044354.700999999,1665391.0,25110.0,23.641498344249833,1.5320475643758154,346.42,-0.6081820194299467,6.08,,,,,0.0,0.0,0.0,0.0,0.0,0.0,212267.0,91729.0,1.2581270641265014,2021-12,0.3444011226571363
2022-01-31,1.0,6871567.0,6284165.415,1496503.0,18795.0,23.81387027826988,1.3667171411483252,211.58,-0.7820596836084327,5.41,,,,,0.0,0.0,0.0,0.0,0.0,0.0,20788.0,189075.0,2.75155579506101,2022-01,0.2735183983507692
2022-02-28,1.0,6855720.0,7308234.532,1207745.0,15847.0,16.525810641567958,1.589437697259678,212.32,-0.7811054454632823,5.26,,,,,0.0,0.0,0.0,0.0,0.0,0.0,14186.0,31509.0,0.4596016173355972,2022-02,0.23115004696807923
2022-03-31,1.0,6842522.0,8474198.824,1381343.0,13198.0,16.300573407457264,1.8430184480208784,669.29,-0.1918376006127723,4.61,,,,,0.0,0.0,0.0,0.0,0.0,0.0,11400.0,60737.0,0.8876405512470401,2022-03,0.19288209815036036
2022-04-30,1.0,6830182.0,9865121.756,1653728.0,12340.0,16.763381546651438,2.1455245228360154,434.9,-0.49408608553412614,6.24,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10456.0,30522.0,0.4468694977674094,2022-04,0.18066868496329966
2022-05-31,1.0,6814440.0,11793814.616,2310059.0,15742.0,19.587038419834695,2.5649879547629406,581.45,-0.3051082474641384,10.12,,,,,0.0,0.0,0.0,1.0,0.0,0.0,52977.0,57591.0,0.845131808336415,2022-05,0.2310094446498905
2022-06-30,1.0,6795697.0,14871023.849,3756660.0,18893.0,25.261609678963808,3.2342374617224876,643.9,-0.22457828507948663,14.28,,,,,0.0,0.0,0.0,0.0,0.0,0.0,40773.0,131398.0,1.9335470666217165,2022-06,0.27801416101983356
2022-07-31,1.0,6682641.0,18414557.704,4760350.0,41640.0,25.851014596815215,4.004905981731187,403.35,-0.534770157803714,16.38,,,,,0.0,0.0,0.0,0.0,0.0,0.0,159414.0,216209.0,3.235382538131257,2022-07,0.6231069423002074
2022-08-31,1.0,,,,,,,430.35,-0.4999533606157941,17.78,,,,,0.0,0.0,0.0,0.0,0.0,0.0,96853.0,105648.0,,2022-08,
2022-09-30,1.0,,,,,,,264.67,-0.7135995442489266,15.87,,,,,0.0,1.0,0.0,0.0,0.0,0.0,69740.0,56423.0,,2022-09,
2022-10-31,1.0,,,,,,,511.1,-0.39582534680377424,12.22,,,,,0.0,1.0,0.0,0.0,0.0,0.0,11681.0,40574.0,,2022-10,
2022-11-30,1.0,3713406.0,14217549.368999999,2707546.0,36296.0,19.043689807074234,3.0921160002174854,746.23,-0.09262262373727002,10.86,,,,,0.0,1.0,0.0,0.0,0.0,0.0,34550.0,1000.0,0.026929455060933277,2022-11,0.9774315008916342
2022-12-31,1.0,3339727.0,14235852.785,2162596.0,24525.0,15.191193900787447,3.0960967344497607,422.23,-0.5104241899923092,6.59,,,,,0.0,1.0,0.0,0.0,0.0,0.0,6092.0,37874.0,1.1340447886908123,2022-12,0.7343414596462525
2023-01-31,1.0,2940278.0,13636352.001,2058071.0,30807.0,15.092533544521839,2.9657137888212266,490.52,-0.42236348332701107,5.53,,,,,0.0,1.0,0.0,0.0,0.0,0.0,6556.0,0.0,0.0,2023-01,1.0477580691349595
2023-02-28,1.0,2102011.0,9734167.39,1599627.0,19529.0,16.43311580652816,2.1170437994780342,407.14,-0.5298829110873357,5.24,,,,,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,1044.0,0.049666723913433374,2023-02,0.929062692821303
2023-03-31,1.0,1115405.0,4068536.6319999998,883650.0,9304.0,21.719111315107366,0.8848492022618529,250.74,-0.7315624325758793,4.55,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2874.0,0.0,0.0,2023-03,0.8341364795746837
2023-04-30,1.0,581342.0,681182.579,150559.0,5785.0,22.10259108813762,0.14814758133971292,1336.0,0.6678922828375278,6.01,,,,,0.0,0.0,0.0,1.0,0.0,0.0,548.0,0.0,0.0,2023-04,0.9951113114139354
2023-05-31,1.0,580808.0,776747.524,108750.0,534.0,14.000688336922204,0.16893160591561548,1558.03,0.954202411712856,9.61,,,,,0.0,0.0,0.0,0.0,0.0,0.0,726.0,0.0,0.0,2023-05,0.09194088235699233
2023-06-30,1.0,3133024.0,1754676.566,411904.0,6360.0,23.47463959919323,0.3816173479773815,1747.63,1.1986936986324717,15.41,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2128.0,60541.0,1.9323503426721276,2023-06,0.20299876413331017
2023-07-31,1.0,3126907.0,2510209.335,877972.0,6117.0,34.97604712716121,0.545935044584602,1077.32,0.3343215755571155,15.65,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3922.0,100436.0,3.2119919140543676,2023-07,0.195624622030652
2023-08-31,1.0,4651630.0,3805203.359,1278670.0,15650.0,33.6031974999631,0.8275779380165289,1740.68,1.1897315971340996,16.63,,,,,0.0,0.0,0.0,0.0,0.0,0.0,11070.0,106271.0,2.2845970122301216,2023-08,0.3364412044810099
2023-09-30,1.0,6891913.0,5465287.616,1447160.0,37844.0,26.47911878897903,1.1886227959982603,2027.8,1.5599759974524543,16.41,,,,,0.0,0.0,0.0,0.0,0.0,0.0,25400.0,147801.0,2.1445569611804447,2023-09,0.5491073378320359
2023-10-31,1.0,7594615.0,7183816.398,1914692.0,49346.0,26.652852661059896,1.5623785119617226,542.65,-0.35514127453418637,13.09,,,,,0.0,0.0,0.0,0.0,0.0,0.0,37541.0,91953.0,1.210765786020753,2023-10,0.6497498556543024
2023-11-30,1.0,7309035.0,7979795.842,1969131.0,32786.0,24.676458383006334,1.7354927886037408,291.3,-0.6792598661335817,8.87,,,,,0.0,0.0,0.0,0.0,0.0,0.0,114073.0,74902.0,1.0247864458167186,2023-11,0.448568107828188
2023-12-31,1.0,7852284.0,9611038.863,1925656.0,21805.0,20.035877780218687,2.0902650854719442,130.03,-0.8872193062260206,6.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28989.0,199479.0,2.5403946163944147,2023-12,0.27768990525559184
2024-01-31,1.0,7564277.0,9406809.498,1676835.0,18065.0,17.825756972717638,2.04584808568943,134.84,-0.881016758282543,4.88,,,,,0.0,0.0,0.0,0.0,0.0,0.0,29501.0,107088.0,1.4157070133735188,2024-01,0.238819916298676
2024-02-29,1.0,7551364.0,10730555.063,1584251.0,12913.0,14.763924053310646,2.333744032840365,235.28,-0.7514982727434809,4.29,,,,,0.0,0.0,0.0,0.0,0.0,0.0,52196.0,69505.0,0.9204297395808226,2024-02,0.17100221893687023
2024-03-31,1.0,7529874.0,12252635.419,1852647.0,21490.0,15.120396034367634,2.664774993257938,783.9,-0.044046744105086966,4.19,,,,,0.0,0.0,0.0,0.0,0.0,0.0,29082.0,133194.0,1.768874220206075,2024-03,0.28539654182792434
2024-04-30,1.0,7497799.0,14100362.477,2270137.0,35797.0,16.09984852306432,3.066629507829491,886.0,0.08761232970552882,6.04,,,,,0.0,0.0,0.0,1.0,0.0,0.0,28828.0,30000.0,0.400117421125853,2024-04,0.47743344413473876
2024-05-31,1.0,7097178.0,15244605.761,2818924.0,34916.0,18.491288290390575,3.315486246411483,2772.39,2.5201329981247986,11.77,,,,,0.0,0.0,0.0,1.0,0.0,0.0,58480.0,0.0,0.0,2024-05,0.491970188714444
2024-06-30,1.0,6136553.0,14214148.131,2892455.0,26056.0,20.34912661203925,3.0913762790343626,2791.83,2.545201092100101,13.83,,,,,0.0,0.0,0.0,0.0,0.0,0.0,309593.0,0.0,0.0,2024-06,0.42460319335627017
2024-07-31,1.0,5268072.0,13815090.308,3255406.0,108428.0,23.564131159641207,3.0045868438451504,2017.16,1.5462556003384,16.02,,,,,0.0,0.0,1.0,0.0,1.0,0.0,140188.0,102007.0,1.9363250919881125,2024-07,2.058210290216231
2024-08-31,1.0,5279020.0,14473210.511,2896554.0,119517.0,20.013209908047333,3.1477186844280123,1661.67,1.0878473324741902,17.22,,,,,0.0,0.0,0.0,0.0,1.0,0.0,6456.0,138427.0,2.6222101829506235,2024-08,2.2639997575307538
2024-09-30,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,180115.0,61527.0,,2024-09,
2024-10-31,1.0,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,1.0,67716.0,37855.0,,2024-10,
2024-11-30,1.0,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,3991.0,0.0,,2024-11,
2024-12-31,1.0,1920981.0,6542187.064,1197615.0,40527.0,18.306034179153517,1.422833202261853,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3116.0,0.0,0.0,2024-12,2.1097033234581706
2025-01-31,1.0,1393792.0,4846380.666,982820.0,9123.0,20.27946353646996,1.054019283601566,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9675.0,0.0,0.0,2025-01,0.6545452980071632
2025-02-28,1.0,864210.0,2054460.424,401532.0,6078.0,19.544401795690174,0.44681609917355375,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1537.0,0.0,0.0,2025-02,0.7033012809386607
2025-03-31,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1660.0,3729.0,,2025-03,
2025-04-30,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,2025-04,
2017-10-31,2.0,21744595.0,42387317.23,9051043.0,273095.0,21.353186734814265,17.37897385403854,288.58,0.7734032466969742,12.89,0.0,15.0,1251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2017-10,1.2559212990630544
2017-11-30,2.0,20778339.0,38916575.588,7161805.0,244023.0,18.40296812294131,15.955955550635506,272.17,0.6303010149700892,9.81,0.0,15.0,1180.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,225632.0,1.0859000808486183,2017-11,1.1744105243446072
2017-12-31,2.0,20034069.0,36398262.026,6011833.0,170267.0,16.51681334593841,14.923436665026651,259.68,0.5213828629732091,6.9,0.0,20.0,1152.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,32662.0,0.16303228265810604,2017-12,0.8498872595477235
2018-01-31,2.0,18591636.0,32775048.151,4354506.0,175406.0,13.286039977540472,13.43790412095121,96.97,-0.8975180586770972,5.21,0.0,5.0,1200.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,17840.0,0.0959571282484231,2018-01,0.9434672666784139
2018-02-28,2.0,17863887.0,32074114.519,2888754.0,235142.0,9.006496495137116,13.15051845797458,110.71,-0.7776993710520268,3.59,0.0,0.0,1341.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,204360.0,1.1439839492939023,2018-02,1.316298071074901
2018-03-31,2.0,17325363.0,30893682.917,2909598.0,204372.0,9.418100159236511,12.666536661336613,2.84,-1.7183719936223576,3.89,0.0,0.0,1318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-03,1.1796116479637397
2018-04-30,2.0,17628366.0,28051670.844,3690035.0,372324.0,13.154421426520003,11.50130005904059,103.73,-0.8385679619998426,6.08,0.0,0.0,1293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-04,2.1120732346945825
2018-05-31,2.0,16029088.0,24518465.681,4665232.0,209601.0,19.0274222730634,10.052671455924559,420.65,1.925110239029074,11.3,0.0,0.0,1257.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,2018-05,1.3076289805134267
2018-06-30,2.0,,,,,,,452.8,2.205472015386135,14.75,0.0,0.0,1265.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,2018-06,
2018-07-31,2.0,14140909.0,25714054.286999997,6693349.0,124378.0,26.029924823577478,10.542867686346863,187.74,-0.1059647635004128,16.47,0.0,0.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-07,0.8795615614243752
2018-08-31,2.0,19033293.0,33194014.892,9282954.0,190210.0,27.965746325664448,13.609682202542025,164.26,-0.31072042474034406,17.66,0.0,0.0,853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-08,0.9993541317311724
2018-09-30,2.0,22249987.0,39675883.964,10353258.0,275458.0,26.09458685128238,16.26727509799098,283.07,0.7253536856479105,15.48,0.0,0.0,853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-09,1.2380142064802104
2018-10-31,2.0,25709927.0,43187145.232,11062807.0,163477.0,25.615971930005898,17.706906614186146,677.29,4.16312100992413,11.77,0.0,0.0,755.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,2018-10,0.635851669279341
2018-11-30,2.0,25958013.0,45478221.685,10330521.0,223764.0,22.715314313636185,18.646257353423536,144.47,-0.48329770480585665,8.96,0.0,0.0,728.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-11,0.8620228366477819
2018-12-31,2.0,24284478.0,44362744.544,7514431.0,252887.0,16.938607106571173,18.188907152111522,66.84,-1.160264569459002,6.74,0.0,0.0,728.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,2018-12,1.0413524227286253
2019-01-31,2.0,22835484.0,42468599.686000004,6514380.0,170760.0,15.339286079986996,17.412299994259946,119.87,-0.6978202459686464,6.19,0.0,0.0,728.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44180.0,169730.0,0.7432730569669554,2019-01,0.7477835810267914
2019-02-28,2.0,21448582.0,39915848.627000004,5163172.0,168776.0,12.935142750560264,16.36566159368594,102.64,-0.8480732290676248,4.93,0.0,0.0,728.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,59619.0,141201.0,0.658323240203012,2019-02,0.7868865177194465
2019-03-31,2.0,20940281.0,37831881.100999996,5351383.0,235933.0,14.14516763180076,15.511226363673636,74.61,-1.0925068399941695,5.0,0.0,0.0,728.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,286336.0,383629.0,1.8320145751625778,2019-03,1.126694527165132
2019-04-30,2.0,21818220.0,32176784.551000003,5192773.0,223532.0,16.13825953233297,13.192613592045921,68.1,-1.149276829545786,7.55,0.0,0.0,684.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,215820.0,127001.0,0.5820868980145951,2019-04,1.0245198737568877
2019-05-31,2.0,21558319.0,31313476.490999997,6725518.0,131792.0,21.478030399891956,12.838653747847477,156.03,-0.3824895513163505,9.66,0.0,0.0,638.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,143666.0,352879.0,1.6368576789312745,2019-05,0.6113278127111859
2019-06-30,2.0,19963692.0,30254165.485,8730649.0,98842.0,28.85767582757704,12.404331892168921,234.37,0.3006688175736071,13.63,0.0,0.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373628.0,182700.0,0.9151613839764708,2019-06,0.49510882055283156
2019-07-31,2.0,20319343.0,37226403.714,9084528.0,179676.0,24.40345317746478,15.262978152521526,258.29,0.5092614673546614,15.32,0.0,0.0,295.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,601957.0,622262.0,3.0624120081047894,2019-07,0.8842608739859354
