;Dato;PO;Temperature;% Dødfisk;Tetthet;BA_ano;% FORFORBRUK;% Rensefisk;badebehandling;ferskvannsbehandling;fôrbehandling;mekanisk behandling;termisk behandling
22;2019-08-31;1.0;18.25;0.8549267244512059;1.121840700521966;-0.10798069983016355;23.941944163214387;2.7210416840743785;0.0;0.0;1.0;0.0;0.0
23;2019-09-30;1.0;15.75;;;-0.40313687421323746;;;0.0;0.0;0.0;0.0;0.0
24;2019-10-31;1.0;11.98;;;-0.12282297152027326;;;0.0;0.0;0.0;0.0;0.0
25;2019-11-30;1.0;9.04;0.8408256710911565;1.6589439541104827;-0.32847418691025354;25.28592589301173;2.6188932998460666;0.0;0.0;0.0;0.0;0.0
26;2019-12-31;1.0;6.95;0.45454991497778763;1.6949672933884299;-0.22827918166946184;22.549638887170907;2.7509767391002646;0.0;0.0;0.0;0.0;0.0
27;2020-01-31;1.0;6.56;0.415918040811015;1.597784695519791;-0.41579987230158466;18.839250222595403;2.702580004998233;1.0;0.0;0.0;0.0;0.0
28;2020-02-29;1.0;5.91;0.741673778317725;1.771900821879078;-0.5335709125672413;12.899266038747617;2.0237982551921263;0.0;0.0;0.0;0.0;0.0
29;2020-03-31;1.0;5.44;0.6955274718116017;1.9892570969986951;-0.42906894056320305;14.129976342568579;0.8203372550973876;0.0;0.0;1.0;0.0;0.0
30;2020-04-30;1.0;7.09;0.5002871101310433;2.0119526137451067;-0.591831019861694;16.509435893221713;0.46021705403602237;0.0;0.0;0.0;0.0;0.0
31;2020-05-31;1.0;9.6;0.39830780226785406;2.303357723575467;-0.3874306301484647;18.158080147905277;0.0;0.0;0.0;0.0;0.0;0.0
32;2020-06-30;1.0;16.34;0.3553339685425658;2.3928370230535014;2.047024304781245;28.495288059891855;1.6103084121933668;0.0;0.0;1.0;0.0;0.0
33;2020-07-31;1.0;16.18;0.33339921385647076;2.6844864654197482;0.2388590757118669;26.238203679046713;1.4998818296910157;0.0;0.0;0.0;0.0;0.0
34;2020-08-31;1.0;18.26;2.4486042623014086;3.068820262070465;-0.1187094314080708;17.71979318768818;1.7299256036840849;0.0;0.0;0.0;0.0;0.0
35;2020-09-30;1.0;16.08;2.3294225167326803;3.133261929752066;-0.7096923258978378;17.416357113735664;7.09001366127216;0.0;0.0;0.0;0.0;0.0
36;2020-10-31;1.0;13.01;1.902088317133216;3.5335598642888213;0.12937959122096312;19.29576241555123;0.5401606848851943;0.0;0.0;0.0;0.0;0.0
37;2020-11-30;1.0;10.74;1.083159195815882;3.98231676185298;0.2733921804782556;18.062632012624118;0.0;0.0;0.0;0.0;0.0;0.0
38;2020-12-31;1.0;7.86;2.173550648804889;4.052583866028709;0.1625329192099047;16.39736488781252;0.670758705036148;0.0;0.0;0.0;0.0;0.0
39;2021-01-31;1.0;5.04;1.9136435906826645;4.086935829491083;-0.5748610550101003;11.423769350451593;3.120069646635975;0.0;0.0;0.0;0.0;0.0
40;2021-02-28;1.0;2.82;2.4168212350802185;3.537330873858199;-0.5783298396188228;10.050454608817349;0.9552851918220211;0.0;0.0;0.0;0.0;0.0
41;2021-03-31;1.0;4.08;;;-0.4001194184569511;;;0.0;0.0;0.0;0.0;0.0
42;2021-04-30;1.0;6.01;1.5961053518796038;0.8225867444541104;-0.6734957519324706;16.476154815342138;0.0;0.0;0.0;0.0;0.0;0.0
43;2021-05-31;1.0;9.26;0.39969892010629965;0.22078024706394084;0.36061470498903;20.145346827878356;0.0;0.0;0.0;0.0;0.0;0.0
44;2021-06-30;1.0;14.05;0.10575904445274162;0.1889545861244019;2.6694325825106273;21.581164145014295;0.0;0.0;0.0;0.0;0.0;0.0
45;2021-07-31;1.0;17.95;0.2446547753907086;0.31181486407133535;0.28856972503017475;28.185814704621002;3.419916508062422;0.0;0.0;0.0;0.0;0.0
46;2021-08-31;1.0;17.15;0.4238752114737898;0.46621691039582425;-0.535092535555454;31.064783444739113;3.094824619837248;0.0;0.0;0.0;0.0;0.0
47;2021-09-30;1.0;15.74;1.1554550386723843;0.7250424556328838;-0.7091765214950537;28.854484644657507;2.372062506205285;0.0;0.0;0.0;0.0;0.0
48;2021-10-31;1.0;12.71;0.5081295749940518;1.0085894939103957;-0.3439225287736344;32.26587119960166;1.7682402924926166;0.0;0.0;0.0;0.0;0.0
49;2021-11-30;1.0;10.21;0.3922260491651426;1.2445510073945192;-0.4070054072341175;28.71036501461977;0.006953395615761358;0.0;0.0;0.0;0.0;0.0
50;2021-12-31;1.0;6.08;0.3444011226571363;1.5320475643758154;-0.6081820194299467;23.641498344249833;1.2581270641265014;0.0;0.0;0.0;0.0;0.0
51;2022-01-31;1.0;5.41;0.2735183983507692;1.3667171411483252;-0.7820596836084327;23.81387027826988;2.75155579506101;0.0;0.0;0.0;0.0;0.0
52;2022-02-28;1.0;5.26;0.23115004696807923;1.589437697259678;-0.7811054454632823;16.525810641567958;0.4596016173355972;0.0;0.0;0.0;0.0;0.0
53;2022-03-31;1.0;4.61;0.19288209815036036;1.8430184480208784;-0.1918376006127723;16.300573407457264;0.8876405512470401;0.0;0.0;0.0;0.0;0.0
54;2022-04-30;1.0;6.24;0.18066868496329966;2.1455245228360154;-0.49408608553412614;16.763381546651438;0.4468694977674094;0.0;0.0;0.0;0.0;0.0
55;2022-05-31;1.0;10.12;0.2310094446498905;2.5649879547629406;-0.3051082474641384;19.587038419834695;0.845131808336415;0.0;0.0;1.0;0.0;0.0
56;2022-06-30;1.0;14.28;0.27801416101983356;3.2342374617224876;-0.22457828507948663;25.261609678963808;1.9335470666217165;0.0;0.0;0.0;0.0;0.0
57;2022-07-31;1.0;16.38;0.6231069423002074;4.004905981731187;-0.534770157803714;25.851014596815215;3.235382538131257;0.0;0.0;0.0;0.0;0.0
58;2022-08-31;1.0;17.78;;;-0.4999533606157941;;;0.0;0.0;0.0;0.0;0.0
59;2022-09-30;1.0;15.87;;;-0.7135995442489266;;;1.0;0.0;0.0;0.0;0.0
60;2022-10-31;1.0;12.22;;;-0.39582534680377424;;;1.0;0.0;0.0;0.0;0.0
61;2022-11-30;1.0;10.86;0.9774315008916342;3.0921160002174854;-0.09262262373727002;19.043689807074234;0.026929455060933277;1.0;0.0;0.0;0.0;0.0
62;2022-12-31;1.0;6.59;0.7343414596462525;3.0960967344497607;-0.5104241899923092;15.191193900787447;1.1340447886908123;1.0;0.0;0.0;0.0;0.0
63;2023-01-31;1.0;5.53;1.0477580691349595;2.9657137888212266;-0.42236348332701107;15.092533544521839;0.0;1.0;0.0;0.0;0.0;0.0
64;2023-02-28;1.0;5.24;0.929062692821303;2.1170437994780342;-0.5298829110873357;16.43311580652816;0.049666723913433374;0.0;0.0;0.0;0.0;0.0
65;2023-03-31;1.0;4.55;0.8341364795746837;0.8848492022618529;-0.7315624325758793;21.719111315107366;0.0;0.0;0.0;0.0;0.0;0.0
66;2023-04-30;1.0;6.01;0.9951113114139354;0.14814758133971292;0.6678922828375278;22.10259108813762;0.0;0.0;0.0;1.0;0.0;0.0
67;2023-05-31;1.0;9.61;0.09194088235699233;0.16893160591561548;0.954202411712856;14.000688336922204;0.0;0.0;0.0;0.0;0.0;0.0
68;2023-06-30;1.0;15.41;0.20299876413331017;0.3816173479773815;1.1986936986324717;23.47463959919323;1.9323503426721276;0.0;0.0;0.0;0.0;0.0
69;2023-07-31;1.0;15.65;0.195624622030652;0.545935044584602;0.3343215755571155;34.97604712716121;3.2119919140543676;0.0;0.0;0.0;0.0;0.0
70;2023-08-31;1.0;16.63;0.3364412044810099;0.8275779380165289;1.1897315971340996;33.6031974999631;2.2845970122301216;0.0;0.0;0.0;0.0;0.0
71;2023-09-30;1.0;16.41;0.5491073378320359;1.1886227959982603;1.5599759974524543;26.47911878897903;2.1445569611804447;0.0;0.0;0.0;0.0;0.0
72;2023-10-31;1.0;13.09;0.6497498556543024;1.5623785119617226;-0.35514127453418637;26.652852661059896;1.210765786020753;0.0;0.0;0.0;0.0;0.0
73;2023-11-30;1.0;8.87;0.448568107828188;1.7354927886037408;-0.6792598661335817;24.676458383006334;1.0247864458167186;0.0;0.0;0.0;0.0;0.0
74;2023-12-31;1.0;6.4;0.27768990525559184;2.0902650854719442;-0.8872193062260206;20.035877780218687;2.5403946163944147;0.0;0.0;0.0;0.0;0.0
75;2024-01-31;1.0;4.88;0.238819916298676;2.04584808568943;-0.881016758282543;17.825756972717638;1.4157070133735188;0.0;0.0;0.0;0.0;0.0
76;2024-02-29;1.0;4.29;0.17100221893687023;2.333744032840365;-0.7514982727434809;14.763924053310646;0.9204297395808226;0.0;0.0;0.0;0.0;0.0
77;2024-03-31;1.0;4.19;0.28539654182792434;2.664774993257938;-0.044046744105086966;15.120396034367634;1.768874220206075;0.0;0.0;0.0;0.0;0.0
78;2024-04-30;1.0;6.04;0.47743344413473876;3.066629507829491;0.08761232970552882;16.09984852306432;0.400117421125853;0.0;0.0;1.0;0.0;0.0
79;2024-05-31;1.0;11.77;0.491970188714444;3.315486246411483;2.5201329981247986;18.491288290390575;0.0;0.0;0.0;1.0;0.0;0.0
80;2024-06-30;1.0;13.83;0.42460319335627017;3.0913762790343626;2.545201092100101;20.34912661203925;0.0;0.0;0.0;0.0;0.0;0.0
81;2024-07-31;1.0;16.02;2.058210290216231;3.0045868438451504;1.5462556003384;23.564131159641207;1.9363250919881125;0.0;1.0;0.0;1.0;0.0
82;2024-08-31;1.0;17.22;2.2639997575307538;3.1477186844280123;1.0878473324741902;20.013209908047333;2.6222101829506235;0.0;0.0;0.0;1.0;0.0
83;2024-09-30;1.0;;;;;;;0.0;0.0;0.0;1.0;1.0
84;2024-10-31;1.0;;;;;;;1.0;0.0;0.0;1.0;1.0
85;2024-11-30;1.0;;;;;;;1.0;0.0;0.0;0.0;0.0
86;2024-12-31;1.0;;2.1097033234581706;1.422833202261853;;18.306034179153517;0.0;0.0;0.0;0.0;0.0;0.0
87;2025-01-31;1.0;;0.6545452980071632;1.054019283601566;;20.27946353646996;0.0;0.0;0.0;0.0;0.0;0.0
88;2025-02-28;1.0;;0.7033012809386607;0.44681609917355375;;19.544401795690174;0.0;0.0;0.0;0.0;0.0;0.0
89;2025-03-31;1.0;;;;;;;0.0;0.0;0.0;0.0;0.0
90;2025-04-30;1.0;;;;;;;0.0;0.0;0.0;0.0;0.0
91;2017-10-31;2.0;12.89;1.2559212990630544;17.37897385403854;0.7734032466969742;21.353186734814265;0.0;0.0;0.0;0.0;0.0;0.0
92;2017-11-30;2.0;9.81;1.1744105243446072;15.955955550635506;0.6303010149700892;18.40296812294131;1.0859000808486183;1.0;0.0;1.0;0.0;0.0
93;2017-12-31;2.0;6.9;0.8498872595477235;14.923436665026651;0.5213828629732091;16.51681334593841;0.16303228265810604;0.0;0.0;1.0;0.0;0.0
94;2018-01-31;2.0;5.21;0.9434672666784139;13.43790412095121;-0.8975180586770972;13.286039977540472;0.0959571282484231;1.0;0.0;1.0;0.0;0.0
95;2018-02-28;2.0;3.59;1.316298071074901;13.15051845797458;-0.7776993710520268;9.006496495137116;1.1439839492939023;0.0;0.0;1.0;0.0;0.0
96;2018-03-31;2.0;3.89;1.1796116479637397;12.666536661336613;-1.7183719936223576;9.418100159236511;0.0;0.0;0.0;0.0;0.0;0.0
97;2018-04-30;2.0;6.08;2.1120732346945825;11.50130005904059;-0.8385679619998426;13.154421426520003;0.0;0.0;0.0;0.0;0.0;0.0
98;2018-05-31;2.0;11.3;1.3076289805134267;10.052671455924559;1.925110239029074;19.0274222730634;0.0;0.0;0.0;1.0;0.0;0.0
99;2018-06-30;2.0;14.75;;;2.205472015386135;;;0.0;0.0;1.0;0.0;0.0
100;2018-07-31;2.0;16.47;0.8795615614243752;10.542867686346863;-0.1059647635004128;26.029924823577478;0.0;0.0;0.0;0.0;0.0;0.0
101;2018-08-31;2.0;17.66;0.9993541317311724;13.609682202542025;-0.31072042474034406;27.965746325664448;0.0;0.0;0.0;0.0;0.0;0.0
102;2018-09-30;2.0;15.48;1.2380142064802104;16.26727509799098;0.7253536856479105;26.09458685128238;0.0;0.0;0.0;0.0;0.0;0.0
103;2018-10-31;2.0;11.77;0.635851669279341;17.706906614186146;4.16312100992413;25.615971930005898;0.0;0.0;0.0;1.0;0.0;0.0
104;2018-11-30;2.0;8.96;0.8620228366477819;18.646257353423536;-0.48329770480585665;22.715314313636185;0.0;1.0;0.0;0.0;0.0;0.0
105;2018-12-31;2.0;6.74;1.0413524227286253;18.188907152111522;-1.160264569459002;16.938607106571173;0.0;1.0;0.0;1.0;0.0;0.0
106;2019-01-31;2.0;6.19;0.7477835810267914;17.412299994259946;-0.6978202459686464;15.339286079986996;0.7432730569669554;1.0;0.0;1.0;0.0;0.0
107;2019-02-28;2.0;4.93;0.7868865177194465;16.36566159368594;-0.8480732290676248;12.935142750560264;0.658323240203012;1.0;0.0;1.0;0.0;0.0
108;2019-03-31;2.0;5.0;1.126694527165132;15.511226363673636;-1.0925068399941695;14.14516763180076;1.8320145751625778;1.0;0.0;1.0;0.0;0.0
109;2019-04-30;2.0;7.55;1.0245198737568877;13.192613592045921;-1.149276829545786;16.13825953233297;0.5820868980145951;1.0;0.0;1.0;0.0;0.0
110;2019-05-31;2.0;9.66;0.6113278127111859;12.838653747847477;-0.3824895513163505;21.478030399891956;1.6368576789312745;1.0;0.0;1.0;0.0;0.0
111;2019-06-30;2.0;13.63;0.49510882055283156;12.404331892168921;0.3006688175736071;28.85767582757704;0.9151613839764708;0.0;0.0;0.0;0.0;0.0
112;2019-07-31;2.0;15.32;0.8842608739859354;15.262978152521526;0.5092614673546614;24.40345317746478;3.0624120081047894;0.0;0.0;1.0;0.0;0.0
113;2019-08-31;2.0;18.14;0.9628570120055276;18.38736148790488;0.2122436725577253;23.95874637430105;6.517666088534431;0.0;0.0;0.0;0.0;0.0
114;2019-09-30;2.0;15.32;1.5577622619387617;21.590317523165233;0.0953899306235229;21.969155048387385;2.8029183639725224;1.0;0.0;0.0;0.0;0.0
115;2019-10-31;2.0;11.91;1.0884172986219651;22.281638065600657;-0.35292729869269784;24.206341920712642;2.4543271810650715;0.0;0.0;1.0;0.0;0.0
116;2019-11-30;2.0;9.09;1.5532251214789838;19.767367163181635;-1.1071571598784575;20.694163431799463;0.956141807237543;0.0;0.0;1.0;0.0;0.0
117;2019-12-31;2.0;7.81;1.265897115334817;18.161310680606807;-0.5858499439958732;18.124284551726426;3.2745844386240197;1.0;0.0;1.0;0.0;0.0
118;2020-01-31;2.0;6.39;1.2887376653731364;16.674467763427636;1.228871227385288;15.986460703825237;4.924711195882289;1.0;0.0;1.0;0.0;0.0
119;2020-02-29;2.0;6.12;0.9163434214532149;15.840475241902418;0.055363163796807204;14.074397266924368;1.7271371111879037;1.0;0.0;1.0;0.0;0.0
120;2020-03-31;2.0;6.09;;;-0.9225456884794226;;;1.0;0.0;0.0;0.0;0.0
121;2020-04-30;2.0;7.9;0.9735189506935655;13.904283480524805;-1.1873851021019401;17.270495576058245;0.7281397972020324;1.0;0.0;0.0;0.0;0.0
122;2020-05-31;2.0;9.89;1.2629244935852695;14.469888314473144;-0.36417665146099043;20.849087586801655;0.9145240867126789;0.0;0.0;0.0;0.0;0.0
123;2020-06-30;2.0;16.05;1.3017830078889514;14.369090845838459;1.2032331675877839;21.11726619412696;1.5450258112573283;0.0;0.0;1.0;0.0;0.0
124;2020-07-31;2.0;16.42;0.6185172841212458;15.358681460434605;0.8167437763546601;22.383810403501293;6.784768232082823;0.0;0.0;0.0;0.0;0.0
125;2020-08-31;2.0;18.07;;;0.11849906615528664;;;0.0;0.0;0.0;0.0;0.0
126;2020-09-30;2.0;15.57;1.1105154099427998;19.67021766584666;-0.03393402406932978;22.146781938087027;1.9977229850187697;1.0;0.0;0.0;0.0;0.0
127;2020-10-31;2.0;12.93;1.2622876613046665;21.171567338253382;-0.5734669355222488;24.942177270727324;1.9032864268060639;0.0;0.0;0.0;0.0;0.0
128;2020-11-30;2.0;10.27;1.125709847203784;20.546513983599834;2.4240931579451246;21.500277901653472;2.2891463309308735;0.0;0.0;1.0;0.0;0.0
129;2020-12-31;2.0;8.35;0.9487426324437652;18.54253598564986;0.05274703524604138;22.548476938808395;2.9166686567842257;0.0;0.0;1.0;0.0;0.0
130;2021-01-31;2.0;4.98;0.7483139847751236;18.45832892209922;-0.271652905048909;16.938516205153746;3.388197678520019;1.0;0.0;1.0;0.0;0.0
131;2021-02-28;2.0;3.79;0.6688663186406182;17.15682804674047;-0.43908513229791585;11.034996838556149;2.176051999039751;1.0;0.0;1.0;0.0;0.0
132;2021-03-31;2.0;5.39;1.0710352457377892;16.433453646986468;0.054403916661526316;14.963464119974134;1.406816448984719;1.0;0.0;0.0;0.0;0.0
133;2021-04-30;2.0;7.12;1.291422368898153;16.89935858507585;-0.6938088488574724;19.293356301783042;1.0438828406452285;1.0;0.0;1.0;0.0;0.0
134;2021-05-31;2.0;9.62;1.36312897755122;16.97464114186142;-0.6820362703790265;20.93901993880484;1.4577722197965948;1.0;0.0;1.0;0.0;0.0
135;2021-06-30;2.0;13.56;;;-0.14494507890682215;;;0.0;0.0;0.0;0.0;0.0
136;2021-07-31;2.0;16.53;1.3872826532898979;20.5288298101681;0.16183959581297222;20.182718504038295;3.7991066302082652;1.0;0.0;0.0;0.0;0.0
137;2021-08-31;2.0;15.92;1.8235396405883988;23.114517976219762;-0.27862924785095106;20.926538358537638;5.5692349529977525;1.0;0.0;0.0;0.0;0.0
138;2021-09-30;2.0;14.85;1.9317863810903613;24.893402847888478;-0.45103211934641274;22.28377151081474;3.0281044933889443;1.0;0.0;0.0;0.0;0.0
139;2021-10-31;2.0;12.45;2.384063782374748;25.581906039360398;0.5320217857463229;22.05699539086978;1.2103695240262295;1.0;0.0;0.0;0.0;0.0
140;2021-11-30;2.0;9.92;1.1753201140427798;25.173647468634684;1.3700549648416118;20.37662754988147;2.24303232589423;1.0;0.0;1.0;0.0;0.0
141;2021-12-31;2.0;7.1;1.4209130217811843;22.336388526445262;-0.24941581236740046;17.882938503227816;2.3088186048614157;1.0;0.0;1.0;0.0;0.0
142;2022-01-31;2.0;5.61;1.5947872160764816;19.240894445264452;0.4796992147310085;14.12326439477328;2.5388528793155207;1.0;0.0;0.0;0.0;0.0
143;2022-02-28;2.0;5.86;2.0701682603352505;16.722185188601884;0.06260111945392559;13.699815803063894;1.7466757416836212;1.0;0.0;0.0;0.0;0.0
144;2022-03-31;2.0;5.26;2.055417266017502;14.127677957359573;-0.03393402406932978;16.55041853980171;1.2035240695587384;0.0;0.0;0.0;0.0;0.0
145;2022-04-30;2.0;6.68;1.0498931143000227;14.27123594710947;-0.934754288382996;16.474445659671886;1.9759723879171711;1.0;0.0;0.0;0.0;0.0
146;2022-05-31;2.0;9.34;0.8310207236267569;15.709438397293974;1.0969311441416698;20.41889758130316;0.23563281344884396;1.0;0.0;0.0;0.0;0.0
147;2022-06-30;2.0;13.31;1.215116344259933;17.81445934235342;1.9002570177968;20.931688618841775;0.46188824758794916;0.0;0.0;0.0;0.0;0.0
148;2022-07-31;2.0;15.07;2.226323141086962;18.273680844608446;0.9182495641243703;21.673416477983892;4.667356105074671;0.0;0.0;0.0;0.0;0.0
149;2022-08-31;2.0;16.5;;;0.021789514061980143;;;0.0;0.0;0.0;0.0;0.0
150;2022-09-30;2.0;15.32;1.9591821856207674;19.153380454694545;-1.2806936870792511;22.52124075952341;3.8487597649887064;0.0;0.0;0.0;0.0;0.0
151;2022-10-31;2.0;12.07;1.2737107734906856;20.36053998523985;0.006877581322615661;23.862749560516743;1.3642356357482979;0.0;0.0;0.0;0.0;0.0
152;2022-11-30;2.0;10.66;0.8306851120828342;20.497460297252974;-0.2734841950344451;23.777217453179986;1.905301875961191;0.0;0.0;0.0;0.0;0.0
153;2022-12-31;2.0;7.54;1.676441431536007;20.011322421484216;-0.9287371927162349;20.922009647963833;4.4552368612474496;1.0;0.0;1.0;0.0;0.0
154;2023-01-31;2.0;5.84;1.5294697323768913;18.221619822468227;-0.3095867690350123;18.112591395446977;2.7824694437371513;1.0;0.0;1.0;0.0;0.0
155;2023-02-28;2.0;6.19;0.9305940799730538;17.570106703567035;0.32203386740486045;15.604054561226782;2.0368864345056767;1.0;0.0;1.0;0.0;0.0
156;2023-03-31;2.0;5.9;0.7280271483287823;16.87963838376384;-1.3456608794232667;19.67059155983449;1.8055812177705417;0.0;0.0;1.0;0.0;0.0
157;2023-04-30;2.0;6.4;0.5941140971306719;17.955884549405496;-1.2911582012823142;18.93038503242857;0.36748727453871616;1.0;0.0;1.0;0.0;0.0
158;2023-05-31;2.0;9.12;1.08614285363408;17.711701885198853;-0.03559090548481472;21.26721645539648;1.3737753167909335;1.0;0.0;1.0;0.0;0.0
159;2023-06-30;2.0;14.38;1.7868520794317309;18.31992757605576;1.2081166075492131;23.791244410180347;1.5192740140939391;1.0;0.0;0.0;0.0;0.0
160;2023-07-31;2.0;15.67;1.1316253802841414;19.701953915949158;1.3725838891073523;23.295477322818392;5.428716340624362;0.0;0.0;0.0;0.0;0.0
161;2023-08-31;2.0;15.89;1.9467028133591735;19.873732161541614;0.48841964323356096;24.850562929998112;5.437501111578728;1.0;0.0;0.0;0.0;0.0
162;2023-09-30;2.0;16.0;;;0.3372946172843272;;;1.0;0.0;0.0;0.0;0.0
163;2023-10-31;2.0;12.52;1.49855224854419;18.244569722837227;-0.25953150943036124;21.788558692682788;1.5928222650279937;1.0;0.0;0.0;0.0;0.0
164;2023-11-30;2.0;9.18;1.2133499814962903;18.614785222632225;-1.2550556272817468;20.010124714673836;4.226578832692129;1.0;0.0;1.0;0.0;0.0
165;2023-12-31;2.0;6.88;1.723648777111976;18.13408741943419;-0.7650547497233258;18.215130020472113;1.8109463895980609;0.0;0.0;1.0;0.0;0.0
166;2024-01-31;2.0;5.91;1.4118316947821552;16.28212103772038;-0.8145867836178234;16.78627204207284;3.6612643037767123;1.0;1.0;0.0;1.0;1.0
167;2024-02-29;2.0;5.61;1.0592368703363026;14.833966302583026;-1.0305045933410217;16.79133124207285;1.8682293980620404;1.0;0.0;0.0;0.0;0.0
168;2024-03-31;2.0;4.89;1.7777254449185371;12.261065503075029;-1.241277350247714;15.72952045305013;1.5653403829946448;1.0;1.0;1.0;0.0;0.0
169;2024-04-30;2.0;6.05;0.7587062071262682;13.43411814883149;-0.8411840905506084;16.03054626858835;1.0044677061011527;1.0;1.0;1.0;0.0;1.0
170;2024-05-31;2.0;11.32;0.5601412313201788;15.073345163181632;0.4552820149238616;21.29437946921975;1.1194244046934465;0.0;0.0;0.0;0.0;0.0
171;2024-06-30;2.0;12.78;0.5530978062215838;18.06199007216072;0.8226736677363958;22.52537477351654;1.468860819155963;0.0;0.0;0.0;0.0;0.0
172;2024-07-31;2.0;15.48;0.8385201328859664;19.869986154571546;1.0437365302760997;27.106694031210054;7.18045367376093;0.0;1.0;0.0;1.0;1.0
173;2024-08-31;2.0;16.4;1.5337019344035494;19.548346423124233;0.8252897962871611;28.937137366396797;5.677623278436101;0.0;1.0;0.0;1.0;1.0
174;2024-09-30;2.0;;0.9648418567867929;20.54377293480935;;27.17113471549378;3.5351161673419256;0.0;1.0;0.0;1.0;1.0
175;2024-10-31;2.0;;0.7217786646590738;22.471842079950804;;27.427624281959368;1.1405649873456596;0.0;0.0;0.0;1.0;1.0
176;2024-11-30;2.0;;0.9433476748624235;23.701875483394833;;21.13682223899407;2.6883790607702136;0.0;0.0;0.0;1.0;1.0
177;2024-12-31;2.0;;0.8401697291810353;23.950610627306272;;20.703503110274802;3.0901170285200554;1.0;1.0;1.0;0.0;1.0
178;2025-01-31;2.0;;1.7071521317019567;23.66430704305043;;17.644960395332195;3.9729721199752523;0.0;1.0;1.0;0.0;0.0
179;2025-02-28;2.0;;1.7458014819415404;22.50118630422304;;14.41199763807903;2.1333437535194486;1.0;1.0;0.0;0.0;1.0
180;2025-03-31;2.0;;;;;;;1.0;0.0;0.0;0.0;1.0
181;2025-04-30;2.0;;;;;;;1.0;1.0;0.0;1.0;1.0
182;2017-10-31;3.0;13.16;1.6409270699590912;16.787051228656928;-0.23729923240235226;22.857220624490388;1.5941247262439358;1.0;0.0;1.0;0.0;0.0
183;2017-11-30;3.0;10.14;1.4308674293395238;17.54004573895441;-0.1526167785704814;20.426078611138486;1.3779611500712445;1.0;0.0;1.0;0.0;0.0
184;2017-12-31;3.0;7.43;1.3172621973556222;17.446819382327057;-0.07022127372326753;17.317132661188325;0.7527922459159015;1.0;0.0;1.0;0.0;0.0
185;2018-01-31;3.0;5.7;1.5956373174757077;17.116655726984686;-0.6869569637189611;13.731393752761715;0.5590202085971279;1.0;0.0;1.0;0.0;0.0
186;2018-02-28;3.0;4.23;0.9993741033321915;16.447771285865166;-0.791742788149293;11.011368011315763;0.8974844519405794;1.0;0.0;1.0;0.0;0.0
187;2018-03-31;3.0;3.87;1.3063592524801069;15.597162606231297;-0.9299180677556173;10.078747215017057;0.4277810991007496;1.0;0.0;1.0;0.0;0.0
188;2018-04-30;3.0;6.21;1.711225136383675;14.529672602886814;-0.75671979798426;12.478197131373268;0.252574636923715;1.0;0.0;1.0;0.0;0.0
189;2018-05-31;3.0;10.72;1.2278048380042412;15.812786737018133;0.267179933146463;18.765574804977128;0.0;1.0;0.0;1.0;0.0;0.0
190;2018-06-30;3.0;14.05;1.6184925486162545;14.91679656187291;1.4127453502609388;19.486884183612517;0.0;1.0;0.0;1.0;0.0;0.0
191;2018-07-31;3.0;15.94;1.782204566875667;14.28297037458194;0.8914298840917437;22.433346351014233;0.0;0.0;0.0;1.0;0.0;0.0
192;2018-08-31;3.0;17.31;1.6339075270267833;14.978951029572258;0.7308860653688218;28.554119330808387;0.0;1.0;0.0;0.0;0.0;0.0
193;2018-09-30;3.0;15.37;1.0114741211374396;16.613881171272663;0.37651787507958834;27.459189663861615;0.0;1.0;0.0;0.0;0.0;0.0
194;2018-10-31;3.0;11.94;0.9101854754419202;17.724474543918323;1.7859754245569621;25.704493720021137;0.0;1.0;0.0;0.0;0.0;0.0
195;2018-11-30;3.0;9.43;1.1096507634789576;17.977519839288856;-0.3707699312402394;21.91924056479931;0.0;0.0;0.0;1.0;0.0;0.0
196;2018-12-31;3.0;7.47;1.4596200980018663;17.576090390424223;-0.791503203017567;17.503300294148136;0.03409724098614193;0.0;0.0;1.0;0.0;0.0
197;2019-01-31;3.0;6.81;2.1208239253272487;16.58525263756381;-0.8883827181009419;13.7568118891441;0.3675529273093786;1.0;0.0;1.0;0.0;0.0
198;2019-02-28;3.0;5.79;1.7912997539880218;16.010167792466117;-0.873898707864781;11.329933621387882;0.5680349335589162;1.0;0.0;1.0;0.0;0.0
199;2019-03-31;3.0;5.3;1.5943034363213637;15.414066771871147;-0.8823495288747516;12.95840030755277;1.1063512814878582;1.0;0.0;1.0;0.0;0.0
200;2019-04-30;3.0;7.5;1.5223505282485537;14.79408362242563;-0.7719007831490785;15.039049993839576;1.3563978235324217;0.0;0.0;1.0;0.0;0.0
201;2019-05-31;3.0;9.5;1.2221972045024614;15.312399479669073;-0.22521107348345104;17.991822645059152;1.023919300253704;0.0;0.0;1.0;0.0;0.0
202;2019-06-30;3.0;13.1;1.3321326096452788;15.498166292730154;0.5932988583585522;21.58589260778475;1.4230431234726053;1.0;0.0;1.0;0.0;0.0
203;2019-07-31;3.0;15.32;1.7985037351122755;13.981108430029924;0.6256428511415583;23.651669327836352;4.618574552397021;0.0;0.0;1.0;0.0;0.0
204;2019-08-31;3.0;17.72;1.7426864328347058;13.788583218975534;0.37185685524419215;25.338193203223437;7.715801617240063;1.0;0.0;0.0;0.0;0.0
205;2019-09-30;3.0;15.32;1.2424714659965026;14.751414551663437;0.8914734450247849;24.779745369264663;3.2899929744011347;1.0;0.0;0.0;0.0;0.0
